% Model,2DPnC_unit_cell.mph
% Version,COMSOL 6.2.0.415
% Date,"May 8 2025, 17:23"
% Table,Eigenfrequencies (Study 1) - 
% k,Eigenfrequency (kHz),Angular frequency (rad/s),Damping ratio (1),Quality factor (1)
0.15000000000000002,31.25485459756299+8.663900794308461E-15i,196380.0431854421+5.443689417366047E-11i,2.772017629217832E-16,1.8037403324201902E15
0.15000000000000002,38.98883045595588+3.696249131821725E-14i,244974.0466649779+2.3224218236737564E-10i,9.48027701420085E-16,5.274107489169693E14
0.15000000000000002,39.70234836045551,249457.2118789396,1.7231599637948417E-17,2.901645874471638E16
0.15000000000000002,42.013553870833825-1.7396142260193653E-14i,263978.9443836211-1.0930318545085465E-10i,-4.1406024145627463E-16,-1.2075537565294125E15
0.15000000000000002,52.81368577080208,331838.1744531032,3.7417090906225985E-17,1.3362877441570502E16
0.15000000000000002,54.62665095519466,343229.3706621068,-9.047367260216454E-17,-5.526469586336188E15
0.15000000000000002,54.88320338819995+1.1975740608301229E-14i,344841.3371396868+7.52457974326722E-11i,2.1820411107555808E-16,2.2914325377988125E15
0.15000000000000002,59.24481054685664-1.6088600391539884E-14i,372246.1231546478-1.0108765759320713E-10i,-2.715613442432301E-16,-1.8412046139827755E15
0.15000000000000002,68.7435404311952-1.3798826749864862E-11i,431928.4032007915-8.670058549106754E-8i,-2.0072906724488514E-13,-2.490919759966855E12
0.15000000000000002,72.84506547251797+9.314720768295874E-9i,457699.04507745994+5.852611667183718E-5i,1.2787030539233997E-10,3.9102119797545457E9
0.15000000000000002,74.68131719382048+1.3121375246042849E-9i,469236.554913031+8.244403215592635E-6i,1.7569823001365835E-11,2.845788486094204E10
0.2,3.9703462954615527+4.034331404907309E-14i,24946.421508058927+2.534845180760678E-10i,1.0161157502857867E-14,4.920699239819607E13
0.2,7.007321723512468-9.890224666857421E-16i,44028.30089585387-6.2142114311503666E-12i,-1.4114129559188954E-16,-3.5425493148777055E15
0.2,17.65973045082282+2.8632972329365457E-15i,110959.35889736186+1.799062710407487E-11i,1.6213708589210864E-16,3.083810204487803E15
0.2,31.206478343536972-5.4624216559421175E-15i,196076.08621692946-3.43214074902351E-11i,-1.7504127174521165E-16,-2.8564691916075375E15
0.2,31.262801746461644-8.460441404822722E-15i,196429.9765946361-5.315852112703594E-11i,-2.7062326254172926E-16,-1.847586919557226E15
0.2,38.532349310803916+1.3298067906446639E-14i,242105.89104075465+8.355422488366192E-11i,3.451143816636701E-16,1.4487950272882952E15
0.2,39.693548639679776,249401.92160265418,-1.0053412753372251E-16,-4.973435511560821E15
0.2,42.04760487501411-1.1076897771305928E-14i,264192.89315278135-6.959820132579971E-11i,-2.6343706863284714E-16,-1.8979865005135295E15
0.2,52.72581423087729,331286.0612845285,3.087178146761113E-17,1.6196020321165166E16
0.2,54.604608807490195+6.943758020253717E-15i,343090.8757635114+4.362891836946856E-11i,1.2716432132558803E-16,3.9319204851478255E15
0.2,54.95205248085864+1.1779879883339817E-14i,345273.92874709255+7.401516820334111E-11i,2.1436651319699266E-16,2.332453854583732E15
0.2,59.77373160697764-1.2675793611952362E-14i,375569.432188258-7.964436017945994E-11i,-2.1206294589900864E-16,-2.357790503571126E15
0.2,68.66321789662376-1.8236441946556786E-11i,431423.7218317368-1.1458294409383908E-7i,-2.65592590985362E-13,-1.8825826358520564E12
0.2,71.80654218365142-2.7665473552785375E-10i,451173.81080768973-1.7382729694302648E-6i,-3.852778968527484E-12,-1.2977645592555183E11
0.2,74.61129577539174+8.353279963188349E-10i,468796.5973655717+5.248520593146267E-6i,1.1195730990029827E-11,4.465987977428778E10
0.25,4.9530878697616005+1.5357759178996165E-14i,31121.168928455525+9.649564682467112E-11i,3.100643393135554E-15,1.6125685433769616E14
0.25,8.728056054948695+1.034095322164637E-14i,54839.99356469346+6.497412534447989E-11i,1.1847945472099923E-15,4.2201409618015425E14
0.25,17.7022536524876+7.178883685537735E-15i,111226.54005327624+4.510625649492194E-11i,4.055350141550439E-16,1.2329391607325928E15
0.25,31.18299729735019-7.017349899461132E-15i,195928.55045253146-4.409130978363233E-11i,-2.25037697067608E-16,-2.2218499678735385E15
0.25,31.273473613622272+1.0352454571562026E-14i,196497.02991357993+6.504639045728267E-11i,3.310298913214632E-16,1.5104376163856752E15
0.25,38.02015219879201,238887.66167218162,4.813054686899824E-17,1.0388413025118962E16
0.25,39.68229347593077,249331.20332315654,-6.391911881947562E-17,-7.822385684197734E15
0.25,42.02791103995021-6.7470223635719094E-15i,264069.1531376659-4.239279178200711E-11i,-1.605367051709621E-16,-3.1145525222255535E15
0.25,52.626151600020634,330659.8625066551,-1.8165839176555018E-17,-2.7524189504292436E16
0.25,54.64890596104426+1.5627424188898877E-14i,343369.2029878722+9.819000205275228E-11i,2.859604216054879E-16,1.7484937152939365E15
0.25,55.02787233627021,345750.31894860696,8.656723709428165E-17,5.775857203984028E15
0.25,60.36923350027701-8.578010275311104E-15i,379311.0809346342-5.389722812667025E-11i,-1.4209241658288973E-16,-3.518836627768411E15
0.25,68.55819925917989-2.005584008700856E-11i,430763.87027196947-1.2601455975783553E-7i,-2.9253743977709703E-13,-1.7091829352884946E12
0.25,70.69689888486097+3.7345306850573135E-11i,444201.71633651934+2.3464748329563427E-7i,5.282453323927941E-13,9.465298968855038E11
0.25,74.52332076174051+4.296822456697933E-10i,468243.8340523993+2.6997731727483744E-6i,5.765742069432683E-12,8.671910640102519E10
0.30000000000000004,5.9287905544077875-7.267229501782547E-15i,37251.689700800125-4.566134962950212E-11i,-1.2257524422716687E-15,-4.079127095789077E14
0.30000000000000004,10.42661252837743,65512.338641955655,-3.5984417425756055E-17,-1.3894903287835978E16
0.30000000000000004,17.75081061751966+5.042777300398786E-15i,111531.63246252695+3.168470424124439E-11i,2.84087155739337E-16,1.760023253070874E15
0.30000000000000004,31.15259537516523-6.2644975350857425E-15i,195737.5295417489-3.936099886931347E-11i,-2.010907104093094E-16,-2.486440069669438E15
0.30000000000000004,31.287250529758797-1.0505078283322447E-14i,196583.5928306272-6.600535352054295E-11i,-3.357622707476506E-16,-1.4891488519142932E15
0.30000000000000004,37.469411822907404+1.1487723282814574E-14i,235427.25783435287+7.217949414352537E-11i,3.065893678051121E-16,1.6308458560697125E15
0.30000000000000004,39.66861943624593,249245.28679791902,-1.0051138439733768E-16,-4.974560871865216E15
0.30000000000000004,41.94930232733341-2.392491850110197E-14i,263575.2400295357-1.5032469640159296E-10i,-5.703293540954297E-16,-8.766864205911766E14
0.30000000000000004,52.52050802204499-6.565387329271076E-15i,329996.08432972064-4.1251545203219044E-11i,-1.250061657155966E-16,-3.999802706832538E15
0.30000000000000004,54.77284738980876+1.0028165849271731E-14i,344147.94995203614+6.300882432210424E-11i,1.8308644387068342E-16,2.7309504157126845E15
0.30000000000000004,55.105232393616+8.54370290920453E-15i,346236.3865242846+5.3681668588021393E-11i,1.5504340582718109E-16,3.2249033574334935E15
0.30000000000000004,61.00540965658484-8.047651846233643E-15i,383308.2936127255-5.056488783755189E-11i,-1.3191702000750337E-16,-3.7902614838597795E15
0.30000000000000004,68.42776547473485-1.3263117226813875E-11i,429944.33063398465-8.33346232869174E-8i,-1.938265429946113E-13,-2.5796260526294424E12
0.30000000000000004,69.53847314446074+3.37624279669238E-11i,436923.11274497793+2.1213559133648475E-7i,4.855215600835094E-13,1.0298203851421145E12
0.30000000000000004,74.41900382145955+1.289187163919912E-10i,467588.3913859362+8.100201846546111E-7i,1.7323359595256505E-12,2.886276170916121E11
0.35000000000000003,6.895543549771256-1.4997360306994146E-14i,43325.97791693972-9.423119392738394E-11i,-2.174935188030485E-15,-2.298919079298062E14
0.35000000000000003,12.097003139879252+2.0664963572402477E-14i,76007.71238939464+1.2984179549152062E-10i,1.7082713241825898E-15,2.926935510313332E14
0.35000000000000003,17.803315200357595+6.881086137192621E-15i,111861.52848597385+4.323513931464581E-11i,3.8650588723241877E-16,1.2936413558413238E15
0.35000000000000003,31.113862720063267-1.1522772854213917E-14i,195494.16509230417-7.239971709556467E-11i,-3.703420869946709E-16,-1.3501031007777272E15
0.35000000000000003,31.304646103075044+2.5165364503533257E-14i,196692.8924412978+1.5811864849841888E-10i,8.03885928646907E-16,6.219787934857812E14
0.35000000000000003,36.89312947999785+9.88426878998522E-15i,231806.36908459655+6.210469243344888E-11i,2.6791624698967647E-16,1.866254867399909E15
0.35000000000000003,39.652564306084415,249144.4094399833,-6.991595230456263E-18,-7.1514437480868104E16
0.35000000000000003,41.81521546436143-1.0340692191469389E-14i,262732.7474222243-6.497248524350714E-11i,-2.472949637263648E-16,-2.0218770025306972E15
0.35000000000000003,52.41392749704867,329326.41914103227,2.5197536199452116E-18,1.9843209909184368E17
0.35000000000000003,54.97972111339428+7.52060297778055E-15i,345447.7758925102+4.72533421311218E-11i,1.3678867090412294E-16,3.65527347181008E15
0.35000000000000003,55.179447556824435,346702.69414732576,6.558754652949614E-17,7.623398441579747E15
0.35000000000000003,61.66158420840634-8.567363306681898E-15i,387431.1599156755-5.383033124981322E-11i,-1.3894166711198293E-16,-3.5986325081087055E15
0.35000000000000003,68.27184421777766+1.2225836744166641E-10i,428964.6484831942+7.681719779892415E-7i,1.7907582377836356E-12,2.79211335986277E11
0.35000000000000003,68.34667927852836+2.1505724783678744E-10i,429434.85103736486+1.3512445398105817E-6i,3.1465646920515324E-12,1.589034546987192E11
0.35000000000000003,74.30033739110296-3.17392297495779E-11i,466842.7882142641-1.9942346202374507E-7i,-4.27174772874968E-13,-1.1704811045720332E12
0.4,7.85112562188423-2.051015676081629E-15i,49330.07715224419-1.2886911560751097E-11i,-2.6123842298034655E-16,-1.9139604132337605E15
0.4,13.732254489482122+4.804369113882661E-15i,86282.29964276498+3.0186741426614944E-11i,3.498601862907833E-16,1.4291423248269502E15
0.4,17.857257265041934+6.7433866398713265E-15i,112200.4564742374+4.2369947856270635E-11i,3.776272324346496E-16,1.324057051649546E15
0.4,31.064708705004698-9.460284031595327E-15i,195185.3213070993-5.944071762906541E-11i,-3.0453477357317764E-16,-1.641848627443701E15
0.4,31.326338236405626,196829.1881347219,-4.3993935964607265E-17,-1.1365202704351018E16
0.4,36.3026573633046+1.3873658795226056E-14i,228096.32335669026+8.71707690989872E-11i,3.8216648044200226E-16,1.3083303366159038E15
0.4,39.6341634888712-6.116064543890145E-15i,249028.79369562914-3.8428366879932573E-11i,-1.5431294634507583E-16,-3.2401688376936055E15
0.4,41.634494258427345-1.2952434325084888E-14i,261597.24259640355-8.138254504358191E-11i,-3.1109863481680586E-16,-1.6072073099723855E15
0.4,52.31079945519848,328678.44654372096,-2.796902820035188E-17,-1.7876917153442944E16
0.4,55.24616752733042,347121.9080857045,9.417142264192017E-17,5.309466353728273E15
0.4,55.26612952962976+8.776155893462281E-15i,347247.33304525353+5.514221376331974E-11i,1.5879809149213414E-16,3.148652451057744E15
0.4,62.31948999702138,391564.9039002099,-7.733721749532782E-17,-6.465192519115476E15
0.4,67.13465920200024-2.263870973194866E-12i,421819.5043005166-1.4224320836128333E-8i,-3.372134453506566E-14,-1.4827404034262848E13
0.4,68.0920227486452+5.5824798307228016E-12i,427834.7968704257+3.507575525002389E-8i,8.198434420622162E-14,6.098725370569666E12
0.4,74.16964034222657+1.1926543595425631E-11i,466021.5944370723+7.493668348421511E-8i,1.608008821452456E-13,3.1094356780230103E12
0.45,8.792922144383141-6.138926162923598E-15i,55247.559224762175-3.85720106687419E-11i,-6.981667825689895E-16,-7.161612561402438E14
0.45,15.32412417597806+7.20916423523912E-15i,96284.31186790083+4.529651479989899E-11i,4.70445433125642E-16,1.0628225183907034E15
0.45,17.90966644772264+1.2635865436338922E-14i,112529.7530808181+7.939348405310309E-11i,7.055332645765536E-16,7.086838071342952E14
0.45,31.0020726645394-1.2360428624686625E-14i,194791.76745794786-7.766286352507298E-11i,-3.9869684709257043E-16,-1.2540856634462142E15
0.45,31.353205220679026,196997.99837555675,-1.0280995205762981E-16,-4.863342409883885E15
0.45,35.709346524256944+1.3528753722087644E-14i,224368.44141019566+8.500366661107222E-11i,3.7885749919555984E-16,1.319757431386909E15
0.45,39.61344788143668-6.6572396560762115E-15i,248898.63369536723-4.1828670393431334E-11i,-1.6805504221701116E-16,-2.9752156995940945E15
0.45,41.41879261288593-1.2381605505210686E-14i,260241.94918640328-7.779592178963367E-11i,-2.9893690096023236E-16,-1.6725937761243972E15
0.45,52.21505931339791,328076.8934914523,-1.4781430681207185E-17,-3.3826224996995048E16
0.45,55.301949926754475,347472.3992381649,2.1776522430335922E-17,2.2960507197580448E16
0.45,55.62385168118477+1.0680731603404732E-14i,349494.96761195664+6.710901588044127E-11i,1.920171164093906E-16,2.603934531200717E15
0.45,62.960524925211026-2.80582636492727E-14i,395592.6451424-1.7629526990608132E-10i,-4.456485024958464E-16,-1.1219604625613215E15
0.45,65.91572640883633+2.3001007614529617E-13i,414160.7236840699+1.4451959309393827E-9i,3.489456745400627E-15,1.432887800254405E14
0.45,67.89269739398037-1.2737586707811097E-12i,426582.3987306473-8.003261765144468E-9i,-1.8761350184534663E-14,-2.665053394782639E13
0.45,74.02946041498484+7.530595664548312E-11i,465140.81797786546+4.731612803380024E-7i,1.0172430843524004E-12,4.915245998632776E11
0.5,9.717827577331244-8.505126605623455E-15i,61058.91145159226-5.3439286524155474E-11i,-8.752086346400451E-16,-5.712923527150066E14
0.5,16.862764920797808+5.1776959782812334E-15i,105951.87678878012+3.2532423295779475E-11i,3.07049051718398E-16,1.6284043126065798E15
0.5,17.957059585283965+1.1733795392323654E-14i,112827.53294640456+7.372561080649951E-11i,6.53436345555129E-16,7.651854743023568E14
0.5,30.921574484205067-1.2353085570817838E-14i,194285.98247401646-7.76167257568948E-11i,-3.994973017020162E-16,-1.2515729089278015E15
0.5,31.386360518732936,197206.31925714423,3.578182142777331E-17,1.3973575968156488E16
0.5,35.12575394060267+2.2651041430319678E-14i,220701.62106320015+1.423206907073007E-10i,6.448556654078482E-16,7.753673059284791E14
0.5,39.590445924932816,248754.10814022578,-1.0516364318324621E-16,-4.754494850741875E15
0.5,41.180602409717416-1.2712867457290558E-14i,258745.35600154073-7.987730201976955E-11i,-3.0871008954183474E-16,-1.619642560896095E15
0.5,52.13040251001364,327544.9791082755,1.1219875638497382E-17,4.4563773798384304E16
0.5,55.34204092246608,347724.2983933703,-1.3505584694425467E-17,-3.70217218515818E16
0.5,56.04375569000443+7.386274780182379E-15i,352133.30231059814+4.640933317363305E-11i,1.3179478586406984E-16,3.7937767926243205E15
0.5,63.56219642055461-6.9410498092031E-14i,399373.05864169163-4.361190217758659E-10i,-1.0920091186399779E-15,-4.5787163446282894E14
0.5,64.70417502141713-6.485468735805599E-14i,406548.3218077445-4.0749401870986307E-10i,-1.0023261611262186E-15,-4.988396186708302E14
0.5,67.68433514176988+1.6832848812287906E-12i,425273.2200889874+1.0576390833534273E-8i,2.4869637526955467E-14,2.010483664902895E13
0.5,73.88244846390535+1.9939229571156987E-11i,464217.114646863+1.252818742779743E-7i,2.6987775832710976E-13,1.8526906518690095E12
0.55,10.622133229201022+2.6243990122183266E-15i,66740.83143661992+1.648958531374681E-11i,2.470689225591392E-16,2.0237267998783555E15
0.55,17.995351642690338,113068.12903888196,6.922902899900583E-17,7.222403769482024E15
0.55,18.3363618758442-3.751003168630344E-15i,115210.7595254322-2.356824799632225E-11i,-2.0456637985378162E-16,-2.444194399673036E15
0.55,30.81724123311967-1.2661706269710752E-14i,193630.43732374642-7.955584679767025E-11i,-4.108643656299468E-16,-1.2169466174886898E15
0.55,31.427169677136067-1.2704976515400634E-14i,197462.73076162115-7.982772176962696E-11i,-4.0426728356145204E-16,-1.2368055005470058E15
0.55,34.566518162588395+1.877082366578785E-14i,217187.83903953168+1.1794056346053707E-10i,5.430348401738552E-16,9.207512354822808E14
0.55,39.56519485029571-6.746094763668402E-15i,248595.45095907542-4.238696349992244E-11i,-1.705057889691647E-16,-2.9324517544118285E15
0.55,40.93194522441211-1.460864754457036E-14i,257182.99682830583-9.178883960980964E-11i,-3.5690088669076147E-16,-1.4009491672494148E15
0.55,52.06049171780392,327105.7166458501,-9.95385216032164E-18,-5.0231808946602176E16
0.55,55.361423536155115,347846.08294691594,5.956386418768931E-17,8.394351286955964E15
0.55,56.51557126727886+9.236873297909637E-15i,355097.8070134273+5.803698658970528E-11i,1.6343943962320986E-16,3.0592371165288525E15
0.55,63.51647242551752+2.1133451732447324E-13i,399085.766307889+1.32785393415302E-9i,3.327239521563391E-15,1.502747237641196E14
0.55,64.09227817934992+1.474179187758004E-12i,402703.66056015826+9.262541012671026E-9i,2.3000886060451725E-14,2.1738292980795727E13
0.55,67.48877580939245-3.2949815889445436E-12i,424044.48456511175-2.0702979907083603E-8i,-4.8822660500621784E-14,-1.0241146116845316E13
0.55,73.73123925406425+2.281149464882292E-11i,463267.0391612792+1.4332884801228992E-7i,3.0938710483650924E-13,1.6160983834934463E12
0.6000000000000001,11.50140386878667-1.536640943458321E-14i,72265.45180029886-9.6549997983479E-11i,-1.3360464174539307E-15,-3.742384946122135E14
0.6000000000000001,18.019813092517968+1.2142660274910484E-14i,113221.82486103124+7.629458462939078E-11i,6.738505117987186E-16,7.420043336694114E14
0.6000000000000001,19.730696918786865+1.436536782573157E-14i,123971.62498053515+9.026026805486696E-11i,7.280719928373833E-16,6.867452737076734E14
0.6000000000000001,30.681744841631822-1.4134852118161482E-14i,192779.08838757413-8.881189514798847E-11i,-4.606925776588172E-16,-1.0853224563350648E15
0.6000000000000001,31.4772116833818+1.528560147705261E-14i,197777.15396000614+9.604226661201955E-11i,4.856084976904912E-16,1.0296360182697658E15
0.6000000000000001,34.04859266599992+1.4036273008124415E-14i,213933.6171691533+8.819250433220873E-11i,4.1224238387217363E-16,1.2128786839032008E15
0.6000000000000001,39.53776945744599-5.82603272969583E-15i,248423.13213367845-3.660604324637222E-11i,-1.473536016230333E-16,-3.3931983642932785E15
0.6000000000000001,40.68365287280018-1.0064969146265002E-14i,255622.92997277266-6.324006625702813E-11i,-2.473959056167773E-16,-2.0210520410734408E15
0.6000000000000001,52.00915491082305,326783.1579745104,4.4381374771486155E-17,1.1265987197882762E16
0.6000000000000001,55.35318444345896,347794.315200743,2.5468529843051253E-19,1.96320715440282189E18
0.6000000000000001,57.029466885173925+8.379019264928277E-15i,358326.70840920956+5.264693073397205E-11i,1.4692438352613444E-16,3.403111097015844E15
0.6000000000000001,62.37237350140732+4.31757567612074E-14i,391897.18075795984+2.71281280508378E-10i,6.922256495535354E-16,7.22307820177546E14
0.6000000000000001,64.50021107078612+7.385496042395136E-13i,405266.7785099454+4.64044402198101E-9i,1.1450343990796995E-14,4.366681039468036E13
0.6000000000000001,67.34764828449218-4.73907974376361E-12i,423157.75417421974-2.9776516215567914E-8i,-7.036741244096054E-14,-7.105561831188671E12
0.6000000000000001,73.57838856294552+6.462950703287063E-11i,462306.6499446498+4.0607916899919246E-7i,8.78376222898396E-13,5.692321660872601E11
0.65,12.350354061087865-7.303187430927232E-15i,77599.563175093-4.588727996158061E-11i,-5.913342560710312E-16,-8.455454675027991E14
0.65,18.02485683003591+8.637959743585631E-15i,113253.51559849725+5.4273901744905985E-11i,4.792248740190644E-16,1.0433515184775429E15
0.65,21.028958010687013+4.7802352453310895E-15i,132128.8399980451+3.0035103858326306E-11i,2.273167906323153E-16,2.199573549358919E15
0.65,30.508071889763208-1.3362651693760437E-14i,191687.86904813873-8.396001678719399E-11i,-4.380038090261676E-16,-1.1415425840968622E15
0.65,31.538108414549868,198159.7794065366,9.901105204951335E-17,5.049941290897106E15
0.65,33.58997094680242+1.7388703149991528E-14i,211052.01192153813+1.0925644414293416E-10i,5.176754447787588E-16,9.658561267353276E14
0.65,39.508340737338074-7.549451173696756E-15i,248238.2260318873-4.743460069184114E-11i,-1.9108499706144353E-16,-2.616636615585391E15
0.65,40.44507828684847-9.579713118955E-15i,254123.9216396544-6.019111271601358E-11i,-2.368573266446127E-16,-2.1109754428251815E15
0.65,51.98056539666363,326603.52475920453,3.790800138728148E-17,1.3189827521947782E16
0.65,55.30756743449257,347507.6950802478,1.8176311434761118E-17,2.7508331478287704E16
0.65,57.576199799736834+7.238841153105556E-15i,361761.9326249427+4.548298037419976E-11i,1.257262754103935E-16,3.976893440674265E15
0.65,61.29619299674469+1.4398034272850952E-14i,385135.3392231905+9.046551739544521E-11i,2.3489279788739243E-16,2.1286306114830302E15
0.65,64.7177675259496-5.985870258555603E-14i,406633.7260325107-3.7610332059239835E-10i,-9.249191508584522E-16,-5.405877903338159E14
0.65,67.3216257147669-3.575421509866752E-12i,422994.24954646674-2.2465035897768627E-8i,-5.3109553904942146E-14,-9.414501972562645E12
0.65,73.42642010464068+1.0059634266091049E-10i,461351.8039602741+6.320654621630358E-7i,1.3700292417572544E-12,3.6495571390774115E11
0.7000000000000001,13.162747759957238-3.832380896667588E-15i,82703.98332747433-2.4079559341457517E-11i,-2.9115356204926914E-16,-1.717306827643722E15
0.7000000000000001,18.003994929473297-8.57533197442204E-15i,113122.43641140239-5.388039986587587E-11i,-4.763016212798339E-16,-1.0497549822662539E15
0.7000000000000001,22.211665697502436-5.451657474130395E-14i,139560.0115585321-3.425377414123187E-10i,-2.4544118160140508E-15,-2.037147950224575E14
0.7000000000000001,30.29358178527241-1.3453201572927815E-14i,190340.1879750667-8.452895845754534E-11i,-4.440941209358166E-16,-1.1258874558987088E15
0.7000000000000001,31.611088448128022-4.1827191554885207E-14i,198618.32648123233-2.6280799541824083E-10i,-1.3231809978173078E-15,-3.7787725248835175E14
0.7000000000000001,33.205947978060195+1.613260596312543E-14i,208639.12444671747+1.0136415275402749E-10i,4.858348261517652E-16,1.0291563574403164E15
0.7000000000000001,39.47727913338045-2.85145768009099E-14i,248043.0602182833-1.79162369995921E-10i,-7.223034977808055E-16,-6.9222979195891E14
0.7000000000000001,40.22406844261355-2.5740844727078293E-14i,252735.2758336155-1.6173449738356946E-10i,-6.399363794789175E-16,-7.813276694897955E14
0.7000000000000001,51.97936239264635,326595.9660620387,-1.6149386578165367E-17,-3.0960928303990224E16
0.7000000000000001,55.21103899748624,346901.1890231247,3.4769090403466194E-17,1.4380589028873592E16
