% Model,2DPnC_unit_cell.mph
% Version,COMSOL 6.2.0.415
% Date,"May 8 2025, 11:57"
% Table,Eigenfrequencies (Study 1) - 
% k,Eigenfrequency (kHz),Angular frequency (rad/s),Damping ratio (1),Quality factor (1)
0.1,71.59699929451747-1.2717325252133531E-10i,449857.2140054594-7.990531117082934E-7i,-1.7762371855586074E-12,-2.8149393789588715E11
0.1,73.89070432325096+3.76033706975673E-9i,464268.9877410016+2.3626894626738224E-5i,5.089052952190464E-11,9.825010757350965E9
0.1,78.39182850238056+3.638889262927205E-8i,492550.38504909945+2.2863815551277765E-4i,4.641924206190318E-10,1.0771395175587237E9
0.15000000000000002,3.1204839493335554-1.1192537985434674E-14i,19606.578901742323-7.032479022013256E-11i,-3.586795563497475E-15,-1.3940019472770044E14
0.15000000000000002,5.646448977319566,35477.685252033494,-6.390614434406063E-17,-7.823973815539217E15
0.15000000000000002,23.207477572063784,145816.88209749095,-9.421809952270846E-17,-5.306835974541069E15
0.15000000000000002,32.52845291739119,204382.29743583527,-8.886249853172501E-17,-5.626670510749749E15
0.15000000000000002,32.53022863152842+1.0012351883812064E-14i,204393.45457681207+6.290946224667982E-11i,3.077860902000564E-16,1.624504862045609E15
0.15000000000000002,40.24202378375644,252848.09256926988,8.783157685253142E-17,5.692713462716221E15
0.15000000000000002,40.81777870005382+6.665384960734069E-15i,256465.66739988606+4.1879848851980086E-11i,1.6329612176385482E-16,3.0619220750573495E15
0.15000000000000002,51.98962132478766+8.153628445046467E-14i,326660.4248337363+5.12307584461175E-10i,1.5683184907444158E-15,3.1881279405350294E14
0.15000000000000002,56.074527051523326,352326.6444771756,7.272350322440737E-17,6.87535635428782E15
0.15000000000000002,67.64927528354114-5.3143609297886963E-11i,425052.9325028928-3.339111451109758E-7i,-7.855754414979911E-13,-6.36476108579164E11
0.15000000000000002,68.08057464202822+1.529154708002093E-10i,427762.8662951348+9.607962393723241E-7i,2.2460954773699857E-12,2.226085244539398E11
0.15000000000000002,68.38051168156036-2.190971019802293E-10i,429647.42629500217-1.376627692007804E-6i,-3.2040869041831325E-12,-1.5605069867088162E11
0.15000000000000002,71.71524626117528-9.955492043592021E-11i,450600.1816089823-6.255220133404066E-7i,-1.3881974283872267E-12,-3.601793158346991E11
0.15000000000000002,73.15279088462101-4.66025578556006E-10i,459632.5408654315-2.9281250679529624E-6i,-6.370578250268494E-12,-7.848581091974297E10
0.15000000000000002,78.34982303187977-4.611789350915573E-9i,492286.45689402765-2.8976727089480012E-5i,-5.886151585867759E-11,-8.494514500789705E9
0.2,4.158091672664312-3.412915870088345E-15i,26126.060503590194-2.1443982849579123E-11i,-8.207889913839988E-16,-6.091699635943089E14
0.2,7.509241751429032-2.563376464828113E-14i,47181.9574406384-1.610616934057795E-10i,-3.413628898470734E-15,-1.464716918186374E14
0.2,23.258833675920375-9.572165812505662E-15i,146139.56201467666-6.014369159102232E-11i,-4.1154969100688935E-16,-1.2149201200387488E15
0.2,32.51189825820145+8.513481741100123E-15i,204278.28144444892+5.349178338862198E-11i,2.6185741827463163E-16,1.9094360713340895E15
0.2,32.514948026359015+1.2105039595188059E-14i,204297.44370292686+7.605820692731274E-11i,3.7229152528168956E-16,1.3430335262713312E15
0.2,39.88448994807012-1.3691683637317958E-14i,250601.64122606607-8.602738546054734E-11i,-3.432834080401836E-16,-1.4565224776068165E15
0.2,40.87224761353048,256807.90567674063,3.0917063718210234E-17,1.6172299043569868E16
0.2,51.863680168676375-1.1027210918314708E-14i,325869.11321208865-6.928600962112529E-11i,-2.126191369847046E-16,-2.3516227517938285E15
0.2,56.423376292268536+1.1045456586141259E-14i,354518.52890104667+6.940065053313274E-11i,1.9576029142472236E-16,2.5541441339357115E15
0.2,67.49161125755558+5.849803639161E-11i,424062.30021134956+3.6755400275462074E-7i,8.667452932539264E-13,5.768707414872771E11
0.2,68.04314856476064+3.5943690173277355E-10i,427527.7113163418+2.2584086598255154E-6i,5.282484854307945E-12,9.465242471868945E10
0.2,68.41767420755727-8.24611158158663E-10i,429880.9253323236-5.181184713078853E-6i,-1.2052604355667766E-11,-4.148480985894752E10
0.2,71.86936785382433-6.063569408923862E-10i,451568.5561354339-3.8098530219214015E-6i,-8.436931602427064E-12,-5.926325156602719E10
0.2,72.32652075934462+1.041789480903302E-8i,454440.9325545334+6.545756359585875E-5i,1.4403976162073335E-10,3.471263728667745E9
0.2,78.29147563496143+5.149541897826845E-8i,491919.8493869982+3.235552599113131E-4i,6.577397930059314E-10,7.601790332845061E8
0.25,5.193415115164671-1.1407265130427183E-14i,32631.189545687033-7.16739606626021E-11i,-2.1964862961018066E-15,-2.2763629387871453E14
0.25,9.354647125671578,58776.98137386941,3.7716719625271797E-17,1.3256720228261284E16
0.25,23.31795732828941+5.656409455286575E-15i,146511.04687854857+3.5540268780848295E-11i,2.425773997117751E-16,2.0611977892173325E15
0.25,32.482780231742325+1.1604830403396476E-14i,204095.3274884269+7.291529988293168E-11i,3.572609955368346E-16,1.3995370506334732E15
0.25,32.495880699507495,204177.6401550062,4.6621335108901434E-17,1.0724703589720552E16
0.25,39.46764132748365-1.9241455127861332E-14i,247982.50409787905-1.2089762814813364E-10i,-4.875248299791955E-16,-1.0255887890291391E15
0.25,40.946015557965936,257271.4033413583,-1.8687330213508592E-17,-2.675609593705166E16
0.25,51.69202941917343+1.246488897100728E-14i,324790.5997448454+7.831920723825782E-11i,2.411375430809425E-16,2.07350540945076E15
0.25,56.85156623714058,357208.9256713487,7.872916670077716E-17,6.350886475152599E15
0.25,67.295521272516+1.279715761024267E-10i,422830.2304984638+8.040691267033816E-7i,1.9016358545496735E-12,2.6293151699035724E11
0.25,68.0067345980161+3.0661514929669514E-11i,427298.9156155163+1.92651980101967E-7i,4.5085997895514274E-13,1.1089917565066167E12
0.25,68.37695868450074-1.1374865062987761E-9i,429625.1021560806-7.14703850349151E-6i,-1.663552354744632E-11,-3.0056162559233295E10
0.25,71.51231726476107-2.940168593073165E-10i,449325.14112031175-1.8473624104628185E-6i,-4.111415635138402E-12,-1.2161261336040247E11
0.25,72.05071753695681+6.638679783893282E-10i,452708.0097999536+4.171205527722842E-6i,9.213898224522357E-12,5.426584794145799E10
0.25,78.21731116776704+4.060705820558391E-8i,491453.8602964076+2.551416714851111E-4i,5.191569180700483E-10,9.630999464646188E8
0.30000000000000004,6.225758324708418-2.0110936438497615E-14i,39117.59323185893-1.2636074034399077E-10i,-3.2302790101380147E-15,-1.547853911166136E14
0.30000000000000004,11.177285038749604+1.4266213124658636E-14i,70228.95312962972+8.963726069394771E-11i,1.2763576374048154E-15,3.9173973292989956E14
0.30000000000000004,23.379652699435823+1.191341163476388E-14i,146898.6903280567+7.485417294193075E-11i,5.09563242359514E-16,9.812324721162545E14
0.30000000000000004,32.43658752157488+8.743916594272019E-15i,203805.09013060396+5.493964827233372E-11i,2.695695590189964E-16,1.8548088360554292E15
0.30000000000000004,32.47136402685975,204023.597357645,8.046642249298919E-17,6.213771962380502E15
0.30000000000000004,39.0161397951389-3.016984036678041E-14i,245145.63630368144-1.8956269771250824E-10i,-7.732656414804864E-16,-6.466083234251882E14
0.30000000000000004,41.042074206352474,257874.95762952813,4.3944007058711793E-17,1.1378115776560166E16
0.30000000000000004,51.47631958582926+8.618037369240154E-15i,323435.2548893632+5.414872577513435E-11i,1.6741751233537264E-16,2.986545391968281E15
0.30000000000000004,57.34285909427594+2.132908052605395E-14i,360295.80973282387+1.340145653769524E-10i,3.719570468397355E-16,1.3442412349709672E15
0.30000000000000004,67.00396118994621+7.104395875428604E-11i,420998.3044715012+4.463823578088025E-7i,1.0602949063397468E-12,4.7156691691187537E11
0.30000000000000004,67.97642758048364-4.090157357381326E-10i,427108.49100825196-2.569921661195083E-6i,-6.017023110752042E-12,-8.309757014337064E10
0.30000000000000004,68.21281469610616+3.873307801097878E-10i,428593.75505993795+2.433671066604226E-6i,5.678270011806126E-12,8.805498839618611E10
0.30000000000000004,70.8369376079564+6.512648551959143E-9i,445081.6055839087+4.0920177692494095E-5i,9.193859548253033E-11,5.438412424899478E9
0.30000000000000004,72.25063767631046+1.3780104212697339E-10i,453964.1450821498+8.658294832062344E-7i,1.9072640264344075E-12,2.621556287278905E11
0.30000000000000004,78.12808934340015+2.8228461897863773E-8i,490893.2630404658+1.7736465704093645E-4i,3.613100247951778E-10,1.3838531058844655E9
0.35000000000000003,7.254332898201855-1.5057516625145636E-14i,45580.317879371396-9.460916722172742E-11i,-2.075658346045571E-15,-2.4088742781420275E14
0.35000000000000003,12.9710300714007-1.0253289443763346E-14i,81499.38556360945-6.442331758331341E-11i,-7.904761138724372E-16,-6.325301817793919E14
0.35000000000000003,23.437538243023965+4.8085253058129244E-15i,147262.39592502784+3.0212855550684996E-11i,2.0516341161572937E-16,2.437081719700094E15
0.35000000000000003,32.36625571051494+1.1606040288341912E-14i,203363.18232872486+7.292290181424424E-11i,3.585845824165388E-16,1.3943711596032602E15
0.35000000000000003,32.440400079922334-7.7598472761265E-15i,203829.0451411955-4.875655839131556E-11i,-2.3920319284006427E-16,-2.0902731023925308E15
0.35000000000000003,38.555334508724826-2.2148154372295896E-14i,242250.31129861387-1.391609581331549E-10i,-5.744511013718195E-16,-8.703961030033255E14
0.35000000000000003,41.16428941773983,258642.858450031,-3.388286646903846E-17,-1.4756720788569962E16
0.35000000000000003,51.22110693349931,321831.7065020373,-3.2567356647202584E-17,-1.5352796526178864E16
0.35000000000000003,57.879945030431664+1.7057744045424985E-14i,363670.42019557033+1.0717696675984434E-10i,2.947090574542961E-16,1.6965885077269492E15
0.35000000000000003,66.49445642546438+1.1524965653043118E-11i,417796.991621371+7.241349485694991E-8i,1.733222026705609E-13,2.8848006331327676E12
0.35000000000000003,67.94830789145439-4.326558121390331E-8i,426931.8097913009-2.718456641897824E-4i,-6.367425850106367E-10,-7.852466785956331E8
0.35000000000000003,67.95682177447303+6.130778455483844E-9i,426985.30409599066+3.852081711306924E-5i,9.021579137161444E-11,5.542266962337154E9
0.35000000000000003,70.41465790976314+7.650406995038681E-9i,442428.34398870054+4.806892482517097E-5i,1.0864793243535642E-10,4.602020386328944E9
0.35000000000000003,72.46100564242158-5.1232797649221686E-11i,455285.92599592044-3.2190516143529454E-7i,-7.070395614165745E-13,-7.071740073472485E11
0.35000000000000003,78.02487358778598+2.1453083287157887E-8i,490244.73932132137+1.3479369770357037E-4i,2.749518493358528E-10,1.8185002254312959E9
0.4,8.27822908719259-2.465421976907333E-14i,52013.64737011516-1.5490703141301806E-10i,-2.9781997465153937E-15,-1.6788665722808516E14
0.4,14.72881419612848+8.146989778883007E-15i,92543.86894929258+5.118904647641998E-11i,5.531327688976124E-16,9.03942105973028E14
0.4,23.484017379803213+4.782919074689246E-15i,147554.4329543296+3.0051966855516447E-11i,2.0366698752329591E-16,2.4549879491039695E15
0.4,32.26332682761892+1.499985727243063E-14i,202716.46108402815+9.424688282392701E-11i,4.649197323194225E-16,1.075454460720707E15
0.4,32.40183528130556+4.988084883217417E-15i,203586.73536515224+3.1341061649196274E-11i,1.5394451702849445E-16,3.247923405465959E15
0.4,38.11045237445977-3.298578562885509E-14i,239455.03440917298-2.0725580360899785E-10i,-8.655312013814078E-16,-5.776799255786371E14
0.4,41.31751796950887+5.196859201662164E-15i,259605.62183514665+3.265282937936474E-11i,1.2577859118975383E-16,3.9752393095712375E15
0.4,50.93268946123093+6.701782305837235E-15i,320019.5260779467+4.210854011595264E-11i,1.3158115891246063E-16,3.799936131681619E15
0.4,58.445983432082585+1.74800898795038E-14i,367226.9443641228+1.0983064389907686E-10i,2.990811147838177E-16,1.671787268685991E15
0.4,65.66639716485258+3.484917610112677E-13i,412594.14184162096+2.189638312459137E-9i,5.3070029125611165E-15,9.421513578154492E13
0.4,67.70927613987635-9.849838940329211E-10i,425429.92900183646-6.188836330796184E-6i,-1.4547251871340414E-11,-3.437075293822688E10
0.4,67.9494735905091+3.0769961091399425E-10i,426939.1340944741+1.933333674319684E-6i,4.528359009347388E-12,1.1041527382610469E11
0.4,70.23305083623535+4.8151663121798355E-9i,441287.27309263084+3.0254582224314454E-5i,6.855983407879451E-11,7.292899796480831E9
0.4,72.67437077788193-1.3772104567360592E-10i,456626.53868010925-8.653268506658094E-7i,-1.8950428355895803E-12,-2.638462786222146E11
0.4,77.90911538712493+1.7441086998725376E-8i,489517.40909574233+1.095855815716322E-4i,2.238645235806085E-10,2.2334936862828174E9
0.45,9.296379402242351-6.968070927542542E-15i,58410.87447013609-4.378168087132053E-11i,-7.495467456784084E-16,-6.670698030280342E14
0.45,16.442419179598975,103310.76660374411,1.4554936630220397E-18,3.435260576551399E17
0.45,23.510250870537835+1.0845823397546649E-14i,147719.2628378694+6.814631821572969E-11i,4.613231673822005E-16,1.0838389123990304E15
0.45,32.11934177888447+1.3912367658877177E-14i,201811.77634136632+8.741398406233753E-11i,4.331461010207652E-16,1.1543449169268402E15
0.45,32.354239575313265,203287.6827245766,6.084695885709529E-17,8.217337552962939E15
0.45,37.70532642777311-2.869013617528438E-14i,236909.55301339415-1.8026544207752834E-10i,-7.609040656428771E-16,-6.571130613917236E14
0.45,41.50772284500918,260800.71431424413,2.6633345811150965E-17,1.8773458038105668E16
0.45,50.61833889212481+1.2909014386962019E-14i,318044.40320083563+8.110972952632964E-11i,2.5502643250449293E-16,1.9605810860064132E15
0.45,59.02529152322503+2.2054088443562244E-14i,370866.8444507193+1.385699244718294E-10i,3.7363794187927885E-16,1.338193860840686E15
0.45,64.5779129773631+3.2625026055653304E-13i,405754.9939876897+2.04989084359232E-9i,5.0520409458090666E-15,9.896990253310917E13
0.45,67.54224774086943-2.4693750657701744E-10i,424380.45861931436-1.5515541131162785E-6i,-3.656045139694055E-12,-1.3675979942683119E11
0.45,67.9578620090202+8.256404405656339E-11i,426991.8400824135+5.187651885175271E-7i,1.2149299818408719E-12,4.1154635038506165E11
0.45,70.19545599198452+2.3922634598747283E-9i,441051.05771960836+1.5031034621987495E-5i,3.4080033045841264E-11,1.4671347276202665E10
0.45,72.8839697978193+7.387013712196708E-11i,457943.48816257896+4.6413976020408486E-7i,1.013530647780073E-12,4.9332499327489056E11
0.45,77.78275221087632+1.2353848337442535E-8i,488723.4458433686+7.762151836094388E-5i,1.5882503493769538E-10,3.1481183063875437E9
0.5,10.307511375787929-9.148608872780467E-15i,64764.004029937154-5.748240485058703E-11i,-8.875671866121155E-16,-5.63337635214437E14
0.5,18.102278641779993,113739.97118850288,-2.5656698198654964E-18,-1.94880883007078496E17
0.5,23.506164276230116+7.124275715637811E-15i,147693.58600855875+4.4763144500791824E-11i,3.030811676425666E-16,1.6497230886666838E15
0.5,31.928430986071724+1.0493210378457165E-14i,200612.24845298327+6.593078527506641E-11i,3.286478556692831E-16,1.5213852498193318E15
0.5,32.29585005950492,202920.81057675628,-1.0451543530429378E-16,-4.783982371065708E15
0.5,37.36005997973413-2.273299614543212E-14i,234740.17994001354-1.4283562736914926E-10i,-6.084839306404641E-16,-8.217143868922248E14
0.5,41.742053539875386,262273.05749324866,-3.812701925497931E-18,-1.31140595244591808E17
0.5,50.285911166809704+8.030373191519891E-15i,315955.6982014366+5.045632284812662E-11i,1.596942961793281E-16,3.130982207645832E15
0.5,59.60346196792031+1.257348001724598E-14i,374499.59649387415+7.900150490447607E-11i,2.1095217630165945E-16,2.370205459672552E15
0.5,63.33277557362748+1.0655482684015718E-13i,397931.56494711834+6.695037224111406E-10i,1.6824594512880923E-15,2.9718398242358806E14
0.5,67.42531160756796-2.9262589780224806E-11i,423645.7272246762-1.8386227415713202E-7i,-4.3400006737143965E-13,-1.1520735538782168E12
0.5,67.98275315804328+1.075723851906644E-10i,427148.2357842342+6.758972300882454E-7i,1.5823481720515922E-12,3.159860824762261E11
0.5,70.2290084783653+6.975729373605172E-10i,441261.87420905544+4.382980030709708E-6i,9.93283192336983E-12,5.0338111412477135E10
0.5,73.08367489142286+2.423695060547599E-10i,459198.2722724777+1.5228525193516412E-6i,3.3163289396002246E-12,1.5076912125015976E11
0.5,77.64831060166694+5.261674297707953E-9i,487878.7242997106+3.3060074638523076E-5i,6.776289473572909E-11,7.378669431847145E9
0.55,11.310084231844034-7.979022897945896E-15i,71063.35506848595-5.0133679438023144E-11i,-7.054786449318044E-16,-7.087386749294628E14
0.55,19.69732828887984-3.1080397253820362E-15i,123761.96369538264-1.9528389536650887E-11i,-1.577899134237756E-16,-3.168770355156685E15
0.55,23.460564847802534+7.399281513167099E-15i,147407.07634984676+4.6491056887217047E-11i,3.153923002778922E-16,1.5853272244105198E15
0.55,31.69067568560267+9.884965402852157E-15i,199118.38784237206+6.210906938117922E-11i,3.119203105960589E-16,1.6029735256563875E15
0.55,32.224519899940866,202472.62996622463,-8.607716644001173E-17,-5.80874139657532E15
0.55,37.087897328238014-2.278600537294854E-14i,233030.13156697009-1.4316869416862536E-10i,-6.143784634455325E-16,-8.138306105261571E14
0.55,42.0288289129453,264074.92030378245,-7.821164502999785E-18,-6.392909902460516E16
0.55,49.9436871524996+5.885530715292148E-15i,313805.44130295934+3.6979880115277783E-11i,1.1784333618223034E-16,4.242921290235801E15
0.55,60.167236853389454+1.7946763546162143E-14i,378041.89857081074+1.127628410246722E-10i,2.982813319131363E-16,1.6762698382532602E15
0.55,61.99646794420797+8.645863864511137E-15i,389535.29648407776+5.432356480137129E-11i,1.3945736186602995E-16,3.585325244287399E15
0.55,67.33860398083527-8.777692030971897E-12i,423100.92713836895-5.5151865599949965E-8i,-1.303515593146251E-13,-3.8357807350287783E12
0.55,68.0245897046129+1.326279318402366E-10i,427411.1025589435+8.333258726601902E-7i,1.949705722829855E-12,2.5644895747358563E11
0.55,70.29635476040754+5.569049047373639E-10i,441685.02337887645+3.499136714942052E-6i,7.922244426975964E-12,6.311342759098097E10
0.55,73.26796298704681-2.803664177405507E-10i,460356.1885271903-1.761594156574002E-6i,-3.8265894984703915E-12,-1.3066465587695409E11
0.55,77.5089950822886+5.310387772082649E-9i,487003.3790752906+3.336615042497583E-5i,6.851318052110977E-11,7.2978658441632805E9
0.6000000000000001,12.302200599565968-1.2204825845205344E-14i,77297.00605316878-7.668518242727989E-11i,-9.920847694221423E-16,-5.039891906527645E14
0.6000000000000001,21.214965056619015,133297.55673607692,6.369399299206981E-19,7.8500338338381798E17
0.6000000000000001,23.361499693995114+1.9600381918958947E-14i,146784.63163099048+1.2315283168831128E-10i,8.390035817776318E-16,5.959450124642248E14
0.6000000000000001,31.414528951650638+8.785868718345675E-15i,197383.30674097902+5.5203241241918286E-11i,2.796753289494742E-16,1.7877872956406868E15
0.6000000000000001,32.13768183299455-8.46731994815308E-15i,201927.01029988367-5.320174028942405E-11i,-2.634701529548407E-16,-1.8977481676480482E15
0.6000000000000001,36.89282089686176-2.856866935711396E-14i,231804.4301995698-1.795022435502901E-10i,-7.743693396875521E-16,-6.456867212766242E14
0.6000000000000001,42.37731627062722,266264.5309493074,5.048802518306535E-18,9.9033384290045392E16
0.6000000000000001,49.60032224238559+1.7271447236841142E-14i,311648.0159447299+1.0851970351224773E-10i,3.4821239975900714E-16,1.435905212870199E15
0.6000000000000001,60.606434598279414,380801.45938844973,-7.55925687905303E-17,-6.614406786274426E15
0.6000000000000001,60.70437221062571+1.0896036700814034E-14i,381416.81955536426+6.846181770504426E-11i,1.7949344180692784E-16,2.785617095346721E15
0.6000000000000001,67.27180402622689-5.01673810719056E-12i,422681.21064505336-3.152109516506765E-8i,-7.457415747665563E-14,-6.704735486371642E12
0.6000000000000001,68.08299379476408+1.0765925350102165E-10i,427778.06628006056+6.764430397795416E-7i,1.5812943512084686E-12,3.161966648510989E11
0.6000000000000001,70.37880708376674+5.628993988871685E-10i,442203.0866055498+3.5368012325080783E-6i,7.998137823182915E-12,6.251455164360014E10
0.6000000000000001,73.4319643011782-7.368374773560951E-10i,461386.6391744988-4.6296864115030874E-6i,-1.0034287988456719E-11,-4.9829145882118576E10
0.6000000000000001,77.36872607833355+8.29701787901694E-9i,486122.0429305875+5.213170083084557E-5i,1.0723994434930278E-10,4.66244180779688E9
0.65,13.281476920560122,83449.98064490814,1.0915067534374048E-16,4.580823695550994E15
0.65,22.641188657188177+2.6361631744018948E-15i,142258.78390792586+1.6563501724729884E-11i,1.1643218977219906E-16,4.294345068818647E15
0.65,23.197034264177564+1.6382829690481154E-14i,145751.2648588219+1.0293635480125667E-10i,7.062467341258632E-16,7.079678755879285E14
0.65,31.116409267566276,195510.16552215914,1.0548634650886029E-16,4.739949922884121E15
0.65,32.03235848728114,201265.24420159415,2.886764480256663E-17,1.732042927019612E16
0.65,36.76958144067333-1.512114484896146E-14i,231030.09385918186-9.500895514272892E-11i,-4.1124060314254584E-16,-1.215833252308231E15
0.65,42.79714062836066,268902.3651854142,5.4526076174608076E-17,9.169924466944168E15
0.65,49.26482668017939+7.82774944175166E-15i,309540.035157652+4.9183200280697244E-11i,1.5889124085563833E-16,3.146806565972244E15
0.65,59.18754290666707+8.703733478469843E-15i,371886.29995923187+5.4687170309528796E-11i,1.470534685346674E-16,3.4001238119869745E15
0.65,61.20356745264627+1.0712010547101235E-14i,384553.3557654418+6.730554727989924E-11i,1.7502264970729378E-16,2.8567731138580935E15
0.65,67.21947215612754-4.45754400595469E-12i,422352.39980774786-2.8007575004320942E-8i,-6.631328487080886E-14,-7.539967307819194E12
0.65,68.15657150701949+1.1484796365879942E-10i,428240.36868063966+7.216110378204636E-7i,1.685060752314561E-12,2.967252066806561E11
0.65,70.46609815510537+7.066586047622919E-10i,442751.55258243263+4.4400669626344585E-6i,1.002834871326125E-11,4.985865712256415E10
0.65,73.5716474216466-6.103115445152123E-10i,462264.2941046868-3.834700529300062E-6i,-8.295472045330924E-12,-6.0273845450594124E10
0.65,77.23206890131644+6.4716191486832395E-9i,485263.4005638329+4.066238234866859E-5i,8.379445534409255E-11,5.966981919588903E9
0.7000000000000001,14.244838863923265-1.1643796178419638E-14i,89502.96225294341-7.316012906804009E-11i,-8.174045554077081E-16,-6.116922112705968E14
0.7000000000000001,22.956593138893236+1.7878654010207685E-14i,144240.5287131937+1.1233489618908432E-10i,7.788025819875481E-16,6.420112253916414E14
0.7000000000000001,23.960973470855393-5.960035553533775E-15i,150551.23645779846-3.744800782023136E-11i,-2.4873929103019057E-16,-2.0101367899264168E15
0.7000000000000001,30.817296277131327,193630.7831754717,2.9992053007366234E-17,1.6671082832415536E16
0.7000000000000001,31.905294651744754-6.493631901547346E-15i,200466.87857707805-4.080069255403492E-11i,-2.0352834764346047E-16,-2.4566602431023345E15
0.7000000000000001,36.70623390420534-2.1712493246786213E-14i,230632.06954880018-1.364236185504431E-10i,-5.91520593026534E-16,-8.452791092897275E14
0.7000000000000001,43.29708182535119,272043.5883687989,5.738444667151027E-17,8.713162346274494E15
0.7000000000000001,48.94652211265264,307540.06857575977,-2.9271506017406654E-17,-1.7081457978372174E16
0.7000000000000001,57.75996184164574+1.0224974726992974E-14i,362916.54358668206+6.424541097092485E-11i,1.7702530266598314E-16,2.824454992987164E15
0.7000000000000001,61.65466414900221+1.5689974109784544E-14i,387387.67990010267+9.858301479662635E-11i,2.544815437136472E-16,1.9647790276006025E15
