% Model,2DPnC_unit_cell.mph
% Version,COMSOL 6.2.0.415
% Date,"May 8 2025, 17:55"
% Table,Eigenfrequencies (Study 1) - 
% k,Eigenfrequency (kHz),Angular frequency (rad/s),Damping ratio (1),Quality factor (1)
0.75,33.82866988902017-8.911873705555223E-15i,212551.80160812-5.599495392618467E-11i,-2.6344144581480475E-16,-1.8979549647305392E15
0.75,38.04224354581235,239026.46569919557,4.4740753716109624E-17,1.1175493447710224E16
0.75,44.80683010475983-1.3457187042934162E-14i,281529.6165755189-8.455399990413142E-11i,-3.0033785053463545E-16,-1.6647918306332128E15
0.75,51.43147203989758,323153.46944770217,-4.666652985061256E-17,-1.0714317126226966E16
0.75,57.90147312439672+9.839907793082305E-15i,363805.6851992632+6.182596406949664E-11i,1.6994227024141583E-16,2.942175594628177E15
0.75,63.531139804549674,399177.9241683187,1.8054390898098302E-17,2.7694094075068784E16
0.75,63.92160204118549-9.316029650674216E-15i,401631.2707565573-5.85343406223656E-11i,-1.4574149197123973E-16,-3.430731998398018E15
0.75,70.69793312724592+2.5932418700305145E-13i,444208.2146730764+1.6293819215738642E-9i,3.668058959182101E-15,1.3631187654396081E14
0.75,76.06976732186577+3.398579475560393E-10i,477960.4443573168+2.1353904626123166E-6i,4.467713778037932E-12,1.1191406272663757E11
0.75,76.30713648825643+7.241480863915559E-9i,479451.87881596014+4.5499566166376374E-5i,9.48991299788849E-11,5.268752201534937E9
0.75,80.01700231977112+2.8511717484236954E-8i,502761.6533001408+1.7914440437941293E-4i,3.563207400634164E-10,1.4032301344878557E9
0.8,15.842917968747196+4.844236845596459E-15i,99543.98940408383+3.0437237772749655E-11i,3.0576670630704055E-16,1.6352336264430208E15
0.8,21.77307399648087-9.469758151374381E-15i,136804.25862682253-5.950024527925962E-11i,-4.3492977394487126E-16,-1.1496108796253085E15
0.8,27.034733390863842-1.2753210785389127E-14i,169864.23962499306-8.01307866261212E-11i,-4.717342908844429E-16,-1.0599187077593242E15
0.8,32.297594719135574+7.070538499338489E-15i,202931.77259651365+4.4425503612891194E-11i,2.1891842289882222E-16,2.283955792204321E15
0.8,33.4718295136773-3.7971328803173753E-14i,210309.70740475727-2.3858089523018635E-10i,-1.13442645217997E-15,-4.40751358573467E14
0.8,37.96080572327212,238514.77676916213,5.619628723411821E-17,8.897384944969053E15
0.8,45.45701147982312-2.0073117305362945E-14i,285614.8266383184-1.2612311572234875E-10i,-4.4158462362341497E-16,-1.1322858026560315E15
0.8,51.26783753365325-1.4497717572179345E-14i,322125.3235223202-9.109184603715658E-11i,-2.827838713240587E-16,-1.7681347866796142E15
0.8,56.54618050696137,355290.1305384644,8.41917399162231E-17,5.938824883504443E15
0.8,63.521953647780826,399120.2058430792,-4.273554869173704E-18,-1.16998614808162144E17
0.8,64.40477911980939,404667.16187773296,-8.517831817113408E-17,-5.87003841746953E15
0.8,70.63039274874235-4.335020815495053E-13i,443783.84595922154-2.7237739094236183E-9i,-6.137613917731249E-15,-8.146488304771434E13
0.8,76.04841963814468-1.4973669189868509E-9i,477826.31290461816-9.408233824834947E-6i,-1.9689652015277323E-11,-2.5394049605957836E10
0.8,76.29322932942503-1.3615427662376275E-9i,479364.497559926-8.55482550392091E-6i,-1.7846180823709123E-11,-2.8017199026457066E10
0.8,80.14206540445558+2.990046802770998E-8i,503547.44783630065+1.8787018138950032E-4i,3.7309330470596577E-10,1.3401473403390317E9
0.8500000000000001,16.71949014200901,105051.65480380495,8.277560816991227E-17,6.040426776130202E15
0.8500000000000001,21.286012619480477-6.842897594491778E-15i,133743.96173915899-4.299519362424527E-11i,-3.214739048040079E-16,-1.5553361953432382E15
0.8500000000000001,28.107298248642365+1.474744647609707E-14i,176603.36338038422+9.266093901703047E-11i,5.246838862148338E-16,9.529547469183628E14
0.8500000000000001,32.19142268865921+8.046331825929802E-15i,202264.6740545911+5.055659390537362E-11i,2.4995266297331005E-16,2.0003787679325105E15
0.8500000000000001,33.07375454016163+3.3830696005361415E-14i,207808.5285800077+2.1256453207254596E-10i,1.022886469217779E-15,4.8881280087941694E14
0.8500000000000001,37.89781104237951,238118.96951574722,4.430129140338806E-18,1.12863527035187312E17
0.8500000000000001,46.142709348552+1.1063977763324691E-14i,289923.19341228006+6.951702252148336E-11i,2.3977737587426447E-16,2.0852676286781628E15
0.8500000000000001,51.13355161000678+7.894471514266757E-15i,321281.5801799037+4.9602427426388665E-11i,1.543892662586304E-16,3.238567111021877E15
0.8500000000000001,55.29375863264412+7.706841573756848E-15i,347420.9318193639+4.8423513740989825E-11i,1.3937995470626068E-16,3.587316419019764E15
0.8500000000000001,63.51468110259536,399074.51109402406,3.411056916155279E-17,1.4658213342378566E16
0.8500000000000001,64.80384727149008,407174.5810249364,-4.0649228935681897E-17,-1.2300356318963284E16
0.8500000000000001,70.5843495607419-6.122257445727163E-13i,443494.5480768814-3.846727802976373E-9i,-8.673675515644735E-15,-5.764568885452868E13
0.8500000000000001,75.82110170314516-6.705182381957818E-10i,476398.03219537076-4.212990342427678E-6i,-8.843425156508478E-12,-5.6539179237811035E10
0.8500000000000001,76.4877601659098+3.6499335618599223E-10i,480586.7708535205+2.2933208928059918E-6i,4.771918479431012E-12,1.047796608754344E11
0.8500000000000001,80.2403544925583+3.145392468775465E-8i,504165.0163905238+1.9763083745123327E-4i,3.919963326018427E-10,1.2755221373661635E9
0.9,17.552658899605095+5.889085384691309E-15i,110286.60849993375+3.7002214761818474E-11i,3.355095896510473E-16,1.4902703690825465E15
0.9,20.725732880247566-4.735163269162876E-15i,130223.62031370035-2.975190827990064E-11i,-2.2846783255011805E-16,-2.1884918958572298E15
0.9,29.024644151613444,182367.2176795335,-4.0527441564765763E-17,-1.2337319620854036E16
0.9,32.124290430844724,201842.86963865333,6.328594640532042E-17,7.900648222872516E15
0.9,32.6475642656405-9.89324791767897E-15i,205130.69610907367-6.216110995664554E-11i,-3.0303173116320316E-16,-1.6499922238530065E15
0.9,37.852835461798826,237836.37960866076,1.6756733450552002E-17,2.9838751178770404E16
0.9,46.8087350918347,294107.9565766773,-5.728643757790035E-17,-8.728069350098447E15
0.9,51.033675285795745-9.197915974572643E-15i,320654.0387270858-5.779221050810723E-11i,-1.8023228629063107E-16,-2.7741977327732055E15
0.9,54.21285112449369,340629.38964573306,5.076124652852858E-17,9.850033917488462E15
0.9,63.509415217825996,399041.4245642119,2.737528841159348E-17,1.8264647753930116E16
0.9,65.10299482431758,409054.18053354084,-4.300565665474365E-17,-1.1626377525498114E16
0.9,70.55628433250192-6.504703142788082E-13i,443318.20904716133-4.087025521433095E-9i,-9.21916907094224E-15,-5.423482269957956E13
0.9,75.64179989531235-1.5354137412976219E-9i,475271.4457108449-9.647289059762857E-6i,-2.0298482365869432E-11,-2.4632383396342834E10
0.9,76.64034571246876+1.4934675527847352E-9i,481545.4941177477+9.383733384406501E-6i,1.9486701670002516E-11,2.565852387270295E10
0.9,80.31106639646539+3.4528976717590785E-8i,504609.3123861956+2.1695195918391242E-4i,4.2994045860547125E-10,1.1629517296924546E9
0.9500000000000001,18.30287608228038,115000.36207931276,-1.2456338873843244E-17,-4.014020532549396E16
0.9500000000000001,20.136728134153-2.458134212339813E-15i,126522.79434717994-1.544491276604898E-11i,-1.2207217557705822E-16,-4.095937486461641E15
0.9500000000000001,29.721210464866385,186743.87290444062,6.717959885838923E-17,7.442735718829931E15
0.9500000000000001,32.08799535673146,201614.8209622619,1.0852605237060753E-16,4.607188680304534E15
0.9500000000000001,32.249498209788946+8.548822002007966E-15i,202629.5733156603+5.371383279671002E-11i,2.650838765427077E-16,1.8861954431975608E15
0.9500000000000001,37.82580497290687,237666.542038009,-2.6427392480423806E-17,-1.8919762907762348E16
0.9500000000000001,47.33975605842988,297444.4597117924,-3.941561338044131E-17,-1.2685328404609032E16
0.9500000000000001,50.9721034321044,320267.17136063654,4.540391954860594E-19,1.10122651297700979E18
0.9500000000000001,53.42881538857612,335703.1478295121,3.707116096594809E-17,1.3487573277224244E16
0.9500000000000001,63.506226773730475,399021.3909791182,-1.667189711083464E-17,-2.9990588154185688E16
0.9500000000000001,65.28867741991128,410220.8586899742,-4.8582719499029404E-17,-1.0291725229790586E16
0.9500000000000001,70.54195444465405-6.221758287020892E-13i,443228.17170638207-3.90924602538325E-9i,-8.819940326295285E-15,-5.6689725950789875E13
0.9500000000000001,75.52632169567237-1.965593365426476E-9i,474545.8747835674-1.235018735353731E-5i,-2.602527597394041E-11,-1.9212092140758057E10
0.9500000000000001,76.73832945632739+1.9982065753621298E-9i,482161.14413750276+1.2555102195024974E-5i,2.6039224329209963E-11,1.9201800855454674E10
0.9500000000000001,80.35368528641727+3.4502917559925146E-8i,504877.0947693495+2.1678822466735022E-4i,4.2938811626300614E-10,1.164447689776638E9
1,18.724936028055204,117652.24292935414,2.0168705032748807E-17,2.4790882666394704E16
1,19.767946979709492,124205.67401601576,-3.444076265252085E-17,-1.4517680837808136E16
1,30.013017982256738,188577.35361023224,-1.5973308233514217E-17,-3.1302219470787564E16
1,32.057824655280974,201425.2528542009,7.674071039052054E-18,6.51544659224008E16
1,32.07661585113231,201543.32141987837,3.130895309674696E-17,1.5969872849308098E16
1,37.816781465272186,237609.84566741952,2.9453482843106295E-18,1.69759210706392576E17
1,47.55371687634791,298788.8151792471,-6.633670315831208E-18,-7.5373055366763328E16
1,50.95129782660526,320136.44588585733,-3.797429982958117E-17,-1.3166799710432336E16
1,53.129832791523235,333824.584768607,2.3791895078485437E-17,2.1015560061549724E16
1,63.50515911522912,399014.68268290936,-2.9453874337753244E-17,-1.6975695430299042E16
1,65.3516658485053,410616.6266590384,3.1070342064461567E-17,1.6092516746762916E16
1,70.53767421720637-2.7767038034985577E-13i,443201.27824417135-1.744654454053181E-9i,-3.936483353488896E-15,-1.270169222376747E14
1,75.48637361532313-1.3962177704355933E-9i,474294.87359206704-8.77269498082396E-6i,-1.8496288847450638E-11,-2.7032449813245403E10
1,76.77218542235589+1.259368715981819E-9i,482373.8674458134+7.912847012578587E-6i,1.6403971165513985E-11,3.0480424218932327E10
1,80.36792255012698+3.115995599894326E-8i,504966.5501355047+1.957837777049227E-4i,3.877163302250126E-10,1.2896026321868443E9
1.05,18.78088741519334+4.883245282978431E-15i,118003.7958629368+3.06823350133641E-11i,2.6001142411556066E-16,1.9229924288933465E15
1.05,19.769606219473843-2.2581754297698257E-15i,124216.09932692423-1.4188534681363717E-11i,-1.1422460339879877E-16,-4.377340652734174E15
1.05,30.023614935629542,188643.9362319651,-9.776278565675572E-17,-5.114420550121144E15
1.05,31.956144633661125+6.6724617766258266E-15i,200786.37843632538+4.1924313797612794E-11i,2.0880058759019898E-16,2.394629276529248E15
1.05,32.184853881902804-4.2696640058848536E-15i,202223.40102449356-2.6827090148369247E-11i,-1.326606614885283E-16,-3.769014826171638E15
1.05,37.84030494123725,237757.648025977,1.4883144145539568E-17,3.3595051899692072E16
1.05,47.46241785391357+6.433361351200173E-15i,298215.1665029278+4.0422001517637936E-11i,1.3554643109421159E-16,3.6887728873693095E15
1.05,51.076260146415855,320921.60729764233,-7.03254518052018E-17,-7.109801461140649E15
1.05,53.10156413301717,333646.967548828,-5.2471907948657596E-17,-9.52890831584087E15
1.05,63.505473993129506,399016.66111910663,-3.5101880876319746E-18,-1.4244250949450048E17
1.05,65.36522946163458,410701.8493537647,1.2848681261852495E-17,3.891449945797092E16
1.05,70.51190880390952-3.7065094174288954E-13i,443039.3893779112-2.3288685512512E-9i,-5.256572230566801E-15,-9.511902016536858E13
1.05,75.460105263393-1.953149072764379E-9i,474129.8246691759-1.227199755672458E-5i,-2.5883201009949892E-11,-1.9317548853706017E10
1.05,76.80740238350334+1.7694661084768378E-9i,482595.14213865856+1.1117883454333908E-5i,2.3037702793824503E-11,2.1703552844428143E10
1.05,80.36671350883839+2.6988168421173376E-8i,504958.95350504445+1.6957166329160464E-4i,3.3581276678939144E-10,1.48892492915131E9
1.1,18.94587168284515+1.5014777457186725E-14i,119040.42258936244+9.43406291095669E-11i,7.925091918986288E-16,6.309075088481192E14
1.1,19.77533259304989-1.6178397356352205E-14i,124252.07919324064-1.0165186856314523E-10i,-8.18110000437523E-16,-6.111647574685572E14
1.1,30.056200176919663-5.448091837820447E-15i,188848.6753412701-3.4231370587558464E-11i,-1.8126349324769504E-16,-2.758415338033645E15
1.1,31.82478740545684-7.680043922110296E-15i,199961.03663008034-4.82551391298973E-11i,-2.413227093794643E-16,-2.071914414046224E15
1.1,32.335180581591004-1.2669276681765359E-14i,203167.93153525126-7.960341309946104E-11i,-3.9181091473409627E-16,-1.2761257565765532E15
1.1,37.910451645192346,238198.39276561473,2.6744629500913598E-17,1.8695342180115824E16
1.1,47.22341766660372+9.53570949780858E-15i,296713.4840376094+5.991462981016369E-11i,2.0192755986300008E-16,2.47613550294586E15
1.1,51.41561855132264-2.3324707844787275E-14i,323053.85904122057-1.4655346162462383E-10i,-4.536502429024508E-16,-1.1021706872700072E15
1.1,53.01754068718133,333119.03266849363,-6.049147398311451E-17,-8.265627650924313E15
1.1,63.506563161844014,399023.50456797064,-1.9558609416378076E-17,-2.556418962900848E16
1.1,65.40434815378015,410947.63934548973,3.901661296822149E-18,1.2815053946564848E17
1.1,70.4385888776935-1.8998830273832652E-13i,442578.70669478725-1.1937317123014404E-9i,-2.697219035267926E-15,-1.8537612016753875E14
1.1,75.38122876615626-2.4660845605272634E-9i,473634.2290206562-1.549486627696733E-5i,-3.27148363179038E-11,-1.528358556164824E10
1.1,76.90984749491452+1.642854466884457E-9i,483238.8237574696+1.0322359048162772E-5i,2.1360781751557715E-11,2.340738301694122E10
1.1,80.36258928069874+2.232908305230754E-8i,504933.04021539405+1.4029776655705145E-4i,2.778542012168649E-10,1.7995049123254051E9
1.1500000000000001,19.211498025440076+2.696199388368198E-14i,120709.40212235472+1.6940720382221648E-10i,1.403430062974715E-15,3.562699796669585E14
1.1500000000000001,19.787275161497615-4.930530365019813E-15i,124327.1165638414-3.097943594609529E-11i,-2.4917682322494386E-16,-2.0066071696749505E15
1.1500000000000001,30.113115961270303-9.057558817670846E-15i,189206.28776124865-5.691032048210437E-11i,-3.0078450962431585E-16,-1.6623196474595952E15
1.1500000000000001,31.654205194101642+5.8654465085180015E-15i,198889.2369860272+3.685368732236811E-11i,1.852975449091659E-16,2.698362788590121E15
1.1500000000000001,32.53511869449278-4.963917636974957E-15i,204424.17974858094-3.118921436269066E-11i,-1.5257106278254332E-16,-3.277161415022983E15
1.1500000000000001,38.025988812317735,238924.33419653014,8.83819926814324E-17,5.65726099661749E15
1.1500000000000001,46.902762585381126+1.2180180728902282E-14i,294698.7487425991+7.653033259463076E-11i,2.596900493170238E-16,1.925372193948068E15
1.1500000000000001,51.90141094245899-1.518210114416771E-14i,326106.1826555481-9.539195484114892E-11i,-2.9251808127142237E-16,-1.7092960470230175E15
1.1500000000000001,52.880002116615046-1.3597687058485327E-14i,332254.8523427411-8.543678753750101E-11i,-2.5714233196319963E-16,-1.9444484157184838E15
1.1500000000000001,63.50887937754244,399038.0577804153,-3.059539441315052E-17,-1.6342328954749148E16
1.1500000000000001,65.46445009550399,411325.2709826619,7.550642401409028E-17,6.621953118938527E15
1.1500000000000001,70.32867785654888-1.8500005179628697E-13i,441888.1153816342-1.1623896072738926E-9i,-2.630506607470086E-15,-1.9007745450253006E14
1.1500000000000001,75.24960120488558-3.1298570293888517E-9i,472807.18866166036-1.9665471700628778E-5i,-4.1593004870112796E-11,-1.2021252168757868E10
1.1500000000000001,77.07082174853106+5.698910854493183E-10i,484250.25482262723+3.5807312947877827E-6i,7.394381849317444E-12,6.761890448572839E10
1.1500000000000001,80.35359746171056+3.6033734308536964E-8i,504876.54295044276+2.264066299702124E-4i,4.4843959009685234E-10,1.1149773816625152E9
1.2000000000000002,19.56446781653658+1.895181661666582E-14i,122927.17672765053+1.1907777571019663E-10i,9.686855167431171E-16,5.1616338982860375E14
1.2000000000000002,19.80871862590825-1.4145865127059341E-14i,124461.84982436131-8.888109192368334E-11i,-7.141231795052942E-16,-7.001593203379464E14
1.2000000000000002,30.198122886704475-1.1037738964059514E-14i,189740.40202614514-6.935215928346237E-11i,-3.6551076387993546E-16,-1.3679487703520602E15
1.2000000000000002,31.436255109927533+5.190534392678373E-15i,197519.81621944587+3.261308943248707E-11i,1.651130000862987E-16,3.028229150573654E15
1.2000000000000002,32.78970435989543-7.253759679317781E-15i,206023.78866085742-4.557671623890119E-11i,-2.212206490092585E-16,-2.2601868416861665E15
1.2000000000000002,38.18498326381722,239923.3257981148,5.842562514678438E-17,8.557888747340496E15
1.2000000000000002,46.55182434303083+1.1946337527396275E-14i,292493.7387345363+7.506105242674439E-11i,2.5662447596824926E-16,1.9483722202003142E15
1.2000000000000002,52.478959681499134-1.8995077682002546E-14i,329735.02840686525-1.1934959300029326E-10i,-3.6195606386418223E-16,-1.3813831288308418E15
1.2000000000000002,52.692398106888994,331076.10158526234,-4.5127276313351875E-17,-1.10797734950395E16
1.2000000000000002,63.51324336254992,399065.477506895,3.729786982127344E-18,1.34055913218619504E17
1.2000000000000002,65.53841058609122,411789.9784504313,-5.7310284732082904E-18,-8.724437547944944E16
1.2000000000000002,70.19777849674504-1.8539265340483438E-13i,441065.6504473956-1.164856395932293E-9i,-2.6410045641747873E-15,-1.893218992433778E14
1.2000000000000002,75.06522287390052-3.100509204199962E-9i,471648.70544145274-1.9481073876604272E-5i,-4.130420300501072E-11,-1.2105305601450382E10
1.2000000000000002,77.27828989833057-6.077037748408149E-10i,485553.81565315527-3.81831542919738E-6i,-7.863835698749631E-12,-6.3582203285287506E10
1.2000000000000002,80.33405771991195+4.325211788519522E-8i,504753.7711318676+2.71761071600658E-4i,5.384032515324389E-10,9.286719546675601E8
1.25,19.843651863834136-3.893996132913396E-15i,124681.34183162946-2.4466699288535582E-11i,-1.9623384645294868E-16,-2.547980427626617E15
1.25,19.98754334942671+2.5450738289966823E-14i,125585.43869973296+1.5991170488039244E-10i,1.273329985833242E-15,3.926711893718657E14
1.25,30.31615676566407-1.3192673499958116E-14i,190482.03076017348-8.289201229735433E-11i,-4.3516972160864647E-16,-1.148976997185609E15
1.25,31.168954672896156+8.987472067644291E-15i,195840.31804088762+5.6469952444109547E-11i,2.8834691961805194E-16,1.7340223390015975E15
1.25,33.0970511032655,207954.9052030097,-6.40657257576135E-17,-7.804485067283898E15
1.25,38.38496285532322,241179.834629201,8.105529953705191E-17,6.168628120008865E15
1.25,46.20074140037852+9.625246768352031E-15i,290287.81954766193+6.047720907288728E-11i,2.0833533135191578E-16,2.399976983046674E15
1.25,52.458613758001015-1.0117432617078061E-14i,329607.19119928085-6.356970396600438E-11i,-1.9286503954815134E-16,-2.592486441147714E15
1.25,53.11371072650651-1.3467058527429936E-14i,333723.28684657253-8.461602427047532E-11i,-2.535514529718062E-16,-1.9719863331076938E15
1.25,63.520950955776925,399113.9057434127,2.1718371511185198E-17,2.3021983933855012E16
1.25,65.61735499873372,412286.00082403066,7.504302857579774E-17,6.662844097436333E15
1.25,70.06344703301991-2.8080586837546403E-14i,440221.6209682259-1.7643553063465203E-10i,-4.007879718551732E-16,-1.2475424291941515E15
1.25,74.82859090040544-2.68137895074608E-9i,470161.9029023796-1.6847600826308383E-5i,-3.5833615446733624E-11,-1.3953378518091368E10
1.25,77.51907973366784-2.4137859785863873E-9i,487066.74280866457-1.5166264595330087E-5i,-3.1137959672372623E-11,-1.6057571056706985E10
1.25,80.28448403073946+8.796037253384166E-8i,504442.29045643634+5.526713203186768E-4i,1.0956086172287441E-9,4.563673488300144E8
1.3,19.89653311762653+8.340410045592346E-15i,125013.60454848305+5.240434185431886E-11i,4.191891118057898E-16,1.1927790725433962E15
1.3,20.460486718085466+3.295044572893161E-14i,128557.02952481768+2.0703375646904147E-10i,1.610442907978626E-15,3.1047359550769994E14
1.3,30.472919196326522-1.4921255770212573E-14i,191466.99816122957-9.375301502006826E-11i,-4.896562641104405E-16,-1.0211244839445706E15
1.3,30.853641522186123+2.811023596931489E-14i,193859.14708518586+1.7662182162375042E-10i,9.110832492528146E-16,5.4879727007389644E14
1.3,33.451508508957815+4.927541706398563E-15i,210182.02676647663+3.096065765015808E-11i,1.4730402083598237E-16,3.394340474634645E15
1.3,38.62310828315009,242676.14648229483,5.078494129732716E-17,9.84543817965022E15
1.3,45.86574511252374+2.2034085910022763E-14i,288182.9757938531+1.3844424484698777E-10i,4.8040396718653345E-16,1.0407907389446218E15
1.3,52.183427364021455,327878.14409189275,-9.33291803159548E-17,-5.357381242472179E15
1.3,53.78290963673895,337927.98760692554,-4.6508207359981416E-17,-1.075079063206877E16
1.3,63.53393847746593,399195.5087488657,-5.761965192945443E-17,-8.677594939521085E15
1.3,65.69192305251455+1.9340932597087203E-14i,412754.5257239314+1.2152266352116903E-10i,2.9441873061968263E-16,1.6982615166759832E15
1.3,69.94275630189257+3.7112754982371655E-14i,439463.2987396938+2.3318631681419353E-10i,5.306161344597657E-16,9.423007849338452E14
1.3,74.54116537591216-1.2518399915131115E-9i,468355.95506997494-7.865542641615E-6i,-1.67939417796873E-11,-2.977264102491785E10
1.3,77.78028644969983-6.513895780243895E-9i,488707.9530089734-4.092801425892755E-5i,-8.37473873853165E-11,-5.970335500730682E9
1.3,80.12098189044542+1.374353176030697E-7i,503414.9762108483+8.635315682511675E-4i,1.7153473954050372E-9,2.914861452201274E8
1.35,19.971624027912778-1.3957739330922981E-14i,125485.41465269635-8.76990626854979E-11i,-6.98878534435424E-16,-7.15431903204633E14
1.35,20.96161680384134+1.3804220953043139E-14i,131705.72271662464+8.673447826922123E-11i,6.585475291444805E-16,7.592466418476284E14
1.35,30.49345656229324+1.5141242991068428E-14i,191596.03823731982+9.513523549391703E-11i,4.965407237496115E-16,1.0069667523426192E15
1.35,30.674247751495347-1.6805464990294164E-14i,192731.982780982-1.0559185070733721E-10i,-5.478688548922902E-16,-9.12627165306374E14
1.35,33.84540450000081,212656.94826995494,-6.223840227994193E-17,-8.033625248782118E15
1.35,38.896453572898984,244393.62559063183,-3.0782652281201165E-17,-1.624291485452499E16
1.35,45.55522313123878+1.6812120401672473E-14i,286231.90864348714+1.0563366789032265E-10i,3.690492383988308E-16,1.35483276478043E15
1.35,51.87108089836468,325915.61336812866,-4.92541365523513E-18,-1.01514316359715152E17
1.35,54.470454439955205-1.3641232851143974E-14i,342247.9590125216-8.571039382212332E-11i,-2.504336156435267E-16,-1.9965370811549202E15
1.35,63.555018868040165,399327.96074919135,-1.4371675086352172E-17,-3.4790655716591924E16
1.35,65.75406653556249+1.3956874519562827E-14i,413144.9847435551+8.76936289154663E-11i,2.1225872793760033E-16,2.355615737728296E15
1.35,69.85007155787062-1.808338350652445E-13i,438880.94331785536-1.136212495522881E-9i,-2.588885466143354E-15,-1.9313330255001462E14
1.35,74.20587565430836-1.2864602482582335E-9i,466249.2676175456-8.083068130126736E-6i,-1.7336366384937905E-11,-2.884110712117895E10
1.35,78.04963190823668-1.693665705382919E-8i,490400.3004366076-1.0641615475335907E-4i,-2.1699855130312082E-10,-2.30416284808077E9
1.35,79.67095128905858+3.0354519463922577E-7i,500587.3505484334+0.0019072307070221509i,3.809985819523062E-9,1.3123408424196985E8
1.4000000000000001,20.072890856972947-1.3718932573290915E-14i,126121.69290515187-8.619859557468891E-11i,-6.834557449170414E-16,-7.315762633039109E14
1.4000000000000001,21.469036507329797+2.7469977908508174E-14i,134893.93474215674+1.7259896158328638E-10i,1.2795161021375867E-15,3.907727297567333E14
1.4000000000000001,30.092684918055372+1.3721908931488502E-14i,189077.91573071026+8.621729658478489E-11i,4.559881901151155E-16,1.0965196266898351E15
1.4000000000000001,30.925056559489136-1.7778639279112263E-14i,194307.86099827982-1.1170648510016404E-10i,-5.748943173284841E-16,-8.697250693370642E14
1.4000000000000001,34.269933283449994,215324.34128459767,-5.278603501364271E-17,-9.47220225710784E15
1.4000000000000001,39.20207731059831,246313.91616886953,3.032442749491115E-17,1.6488357449910862E16
1.4000000000000001,45.27313601214341+1.1966726784714098E-14i,284459.50300144247+7.518916190874803E-11i,2.643229040176125E-16,1.8916257062864435E15
1.4000000000000001,51.52563987100365-1.711700378329842E-14i,323745.1433805168-1.0754930667415802E-10i,-3.3220361408711226E-16,-1.5051010247856222E15
1.4000000000000001,55.162670756105825-1.1972680183262122E-14i,346597.28239954915-7.522656821503275E-11i,-2.1704315652513787E-16,-2.303689312323884E15
1.4000000000000001,63.5881958532967,399536.41789549176,7.9320039198505E-18,6.3035773185727808E16
1.4000000000000001,65.799182683666+2.2524535639829993E-14i,413428.45786243567+1.4152583138322275E-10i,3.4232242288051225E-16,1.4606113026213452E15
1.4000000000000001,69.79493598170816-6.074303380097078E-14i,438534.5162758085-3.816597374917726E-10i,-8.703071784017439E-16,-5.745097965504706E14
1.4000000000000001,73.82753378091984-6.217092809118196E-10i,463872.0755175801-3.906314619162331E-6i,-8.42110319920365E-12,-5.937464346088087E10
1.4000000000000001,78.3146241309261-5.954217002171548E-8i,492065.2956767268-3.7411448783803157E-4i,-7.6029439817234E-10,-6.576399894592704E8
1.4000000000000001,79.0423653711275+3.2580822658825067E-7i,496637.8287445888+0.002047113462257534i,4.12194428972974E-9,1.2130197907958215E8
1.4500000000000002,20.203689575039853-1.5513813606674855E-14i,126943.52548870778-9.747616571178218E-11i,-7.678703213615503E-16,-6.511516151756254E14
1.4500000000000002,21.962325130850537+2.7170327609766635E-14i,137993.3585736611+1.7071620322894156E-10i,1.237133475070925E-15,4.041601088931289E14
1.4500000000000002,29.656208420618697+1.2516074459471697E-14i,186335.4530150869+7.864081514731824E-11i,4.2203892965527596E-16,1.1847248319210818E15
1.4500000000000002,31.228157661678576-1.7699953745288686E-14i,196212.30139014646-1.1121208931015615E-10i,-5.667946837289433E-16,-8.82153651672417E14
1.4500000000000002,34.71561813244535,218124.66177943785,-7.123723363234542E-17,-7.018801468070679E15
1.4500000000000002,39.53726902573554,248419.9878285081,1.7550385965981377E-17,2.848940194074194E16
1.4500000000000002,45.02086150037123+8.217793125814706E-15i,282874.4154956996+5.163391702556037E-11i,1.8253300474374406E-16,2.7392306432578815E15
1.4500000000000002,51.150668872935356-1.3960870925836385E-14i,321389.1311148356-8.771873907664584E-11i,-2.7293623394284305E-16,-1.8319297250386605E15
1.4500000000000002,55.846431217125264-1.1281395033191395E-14i,350893.4760818568-7.088309551703693E-11i,-2.0200744769760625E-16,-2.4751562662603995E15
1.4500000000000002,63.63903971213527,399855.87928230653,2.3944671300493172E-17,2.0881472697004692E16
1.4500000000000002,65.82790402840969+1.2737596956584631E-14i,413608.91939373163+8.003268204638797E-11i,1.9349844332104818E-16,2.584000116065076E15
1.4500000000000002,69.78042772183035,438443.3581905115,-1.2042143635268025E-17,-4.1520846715001944E16
1.4500000000000002,73.41298221059385,461267.3711818396,-8.099620521679942E-17,-6.173128712162123E15
1.4500000000000002,78.38054633185136-3.0356042086207035E-13i,492479.49708099733-1.907326376201812E-9i,-3.872905141243103E-15,-1.2910205175836372E14
1.4500000000000002,78.55945895674294-3.813800787034999E-13i,493603.63825698494-2.3962817069608246E-9i,-4.854667837179207E-15,-1.0299365822122319E14
1.5,20.366626638747572-1.4068454996652009E-14i,127967.28925339112-8.839470972968113E-11i,-6.907601954015658E-16,-7.238402029076539E14
1.5,22.424171732431713+2.5283099846918232E-14i,140895.22635488675+1.5885840147811107E-10i,1.1274931421592574E-15,4.4346167732998544E14
1.5,29.189341168716354+1.2503027041330505E-14i,183402.0395575308+7.855883580135689E-11i,4.2834221468248183E-16,1.1672909717073675E15
1.5,31.582670194676336-1.7660963139560804E-14i,198439.769328689-1.1096710410912871E-10i,-5.591979091919146E-16,-8.941378209416765E14
